Player_ID;Date;Seconds;Left Force;Right Force
ZVE0A;2024-01-17;1.94;34;12.5
ZVE0A;2024-01-17;1.95;34.5;11
ZVE0A;2024-01-17;1.98;34.25;10.75
ZVE0A;2024-01-17;2.01;34.5;11.75
ZVE0A;2024-01-17;2.04;34;11.5
ZVE0A;2024-01-17;2.04;33.5;12
ZVE0A;2024-01-17;2.07;32.75;11.5
ZVE0A;2024-01-17;2.1;33;12.25
ZVE0A;2024-01-17;2.1;32;11.75
ZVE0A;2024-01-17;2.13;32.75;12.25
ZVE0A;2024-01-17;2.13;32.75;12
ZVE0A;2024-01-17;2.18;32.25;12
ZVE0A;2024-01-17;2.19;32.75;11.75
ZVE0A;2024-01-17;2.19;32.75;11
ZVE0A;2024-01-17;2.22;33.75;12.75
ZVE0A;2024-01-17;2.24;33.5;12.75
ZVE0A;2024-01-17;2.25;34.75;12.25
ZVE0A;2024-01-17;2.28;35.75;11.5
ZVE0A;2024-01-17;2.31;34;11.25
ZVE0A;2024-01-17;2.31;33.25;11.25
ZVE0A;2024-01-17;2.34;32.25;10.25
ZVE0A;2024-01-17;2.36;31.75;11.25
ZVE0A;2024-01-17;2.37;31;11
ZVE0A;2024-01-17;2.4;30.25;11.5
ZVE0A;2024-01-17;2.45;29.25;11.5
ZVE0A;2024-01-17;2.46;28.75;11.5
ZVE0A;2024-01-17;2.48;29.75;13
ZVE0A;2024-01-17;2.49;29.75;13
ZVE0A;2024-01-17;2.51;31.25;14.5
ZVE0A;2024-01-17;2.52;30.5;14
ZVE0A;2024-01-17;2.55;31.5;14.25
ZVE0A;2024-01-17;2.55;31.25;13.75
ZVE0A;2024-01-17;2.58;31.25;13.5
ZVE0A;2024-01-17;2.61;32.25;13.75
ZVE0A;2024-01-17;2.61;32;13
ZVE0A;2024-01-17;2.64;33;12.75
ZVE0A;2024-01-17;2.67;33;12.5
ZVE0A;2024-01-17;2.67;33.25;13
ZVE0A;2024-01-17;2.73;32;12
ZVE0A;2024-01-17;2.73;31.5;11.75
ZVE0A;2024-01-17;2.73;32.25;12
ZVE0A;2024-01-17;2.76;32.25;11.25
ZVE0A;2024-01-17;2.79;33.25;12.5
ZVE0A;2024-01-17;2.79;32.75;12.25
ZVE0A;2024-01-17;2.82;34.25;13.5
ZVE0A;2024-01-17;2.85;36;12.75
ZVE0A;2024-01-17;2.86;36.25;14.5
ZVE0A;2024-01-17;2.88;37.5;15.5
ZVE0A;2024-01-17;2.91;38.5;16
ZVE0A;2024-01-17;2.91;39.25;16.5
ZVE0A;2024-01-17;2.94;39.75;17
ZVE0A;2024-01-17;2.96;41.25;19.75
ZVE0A;2024-01-17;2.97;41.25;19.75
ZVE0A;2024-01-17;3;41.75;20.25
ZVE0A;2024-01-17;3.03;42.75;20.75
ZVE0A;2024-01-17;3.03;42.5;19.75
ZVE0A;2024-01-17;3.06;42.25;20
ZVE0A;2024-01-17;3.09;41;19
ZVE0A;2024-01-17;3.09;41.5;19.75
ZVE0A;2024-01-17;3.12;41.5;19.5
ZVE0A;2024-01-17;3.15;41.25;20
ZVE0A;2024-01-17;3.15;41.5;20.5
ZVE0A;2024-01-17;3.18;40.75;21.75
ZVE0A;2024-01-17;3.24;40.75;21.75
ZVE0A;2024-01-17;3.24;41;20.75
ZVE0A;2024-01-17;3.26;41.5;20.5
ZVE0A;2024-01-17;3.27;40.75;19
ZVE0A;2024-01-17;3.28;39.25;19
ZVE0A;2024-01-17;3.3;38.5;18.25
ZVE0A;2024-01-17;3.33;37.25;17
ZVE0A;2024-01-17;3.33;36.5;16.75
ZVE0A;2024-01-17;3.36;34.5;15.25
ZVE0A;2024-01-17;3.39;33.5;15.75
ZVE0A;2024-01-17;3.39;32.5;14.5
ZVE0A;2024-01-17;3.42;31.5;14.25
ZVE0A;2024-01-17;3.44;31.5;14.75
ZVE0A;2024-01-17;3.45;31;15
ZVE0A;2024-01-17;3.48;31.75;15.5
ZVE0A;2024-01-17;3.5;31.25;14.25
ZVE0A;2024-01-17;3.51;30.75;13.75
ZVE0A;2024-01-17;3.54;29;12.25
ZVE0A;2024-01-17;3.56;27.5;12.5
ZVE0A;2024-01-17;3.57;26.25;12.25
ZVE0A;2024-01-17;3.59;23.5;10.75
ZVE0A;2024-01-17;3.63;23;10.75
ZVE0A;2024-01-17;3.63;22;10
ZVE0A;2024-01-17;3.66;23.75;10.75
ZVE0A;2024-01-17;3.66;23.75;10.75
ZVE0A;2024-01-17;3.72;24.25;11.5
ZVE0A;2024-01-17;3.72;25.5;11
ZVE0A;2024-01-17;3.75;26.75;11.5
ZVE0A;2024-01-17;3.75;27.75;11.5
ZVE0A;2024-01-17;3.78;28.25;11.75
ZVE0A;2024-01-17;3.78;29.75;13.25
ZVE0A;2024-01-17;3.84;31.25;13.25
ZVE0A;2024-01-17;3.84;32.75;15.5
ZVE0A;2024-01-17;3.84;34.5;15.75
ZVE0A;2024-01-17;3.87;37.25;15.5
ZVE0A;2024-01-17;3.89;40.5;15.25
ZVE0A;2024-01-17;3.9;40.75;15.75
ZVE0A;2024-01-17;3.93;42.25;16.5
ZVE0A;2024-01-17;3.96;41.75;17
ZVE0A;2024-01-17;3.96;42.5;17.75
ZVE0A;2024-01-17;3.99;42.5;17.25
ZVE0A;2024-01-17;4.05;42;17.25
ZVE0A;2024-01-17;4.05;41.75;16.25
ZVE0A;2024-01-17;4.05;40;15
ZVE0A;2024-01-17;4.08;40.25;14.25
ZVE0A;2024-01-17;4.08;38.5;13
ZVE0A;2024-01-17;4.11;37.25;13.5
ZVE0A;2024-01-17;4.14;36.75;13.25
ZVE0A;2024-01-17;4.14;35.5;14
ZVE0A;2024-01-17;4.17;36.25;14.25
ZVE0A;2024-01-17;4.23;34.75;15.5
ZVE0A;2024-01-17;4.23;34.75;17
ZVE0A;2024-01-17;4.26;33.5;16.75
ZVE0A;2024-01-17;4.26;32.75;17.75
ZVE0A;2024-01-17;4.29;33;18
ZVE0A;2024-01-17;4.29;32.5;19
ZVE0A;2024-01-17;4.32;31;18.25
ZVE0A;2024-01-17;4.32;28;18.25
ZVE0A;2024-01-17;4.35;26.75;19
ZVE0A;2024-01-17;4.38;24.75;17.5
ZVE0A;2024-01-17;4.38;23.75;18
ZVE0A;2024-01-17;4.44;23.5;17
ZVE0A;2024-01-17;4.44;22;17
ZVE0A;2024-01-17;4.47;22;16.75
ZVE0A;2024-01-17;4.47;20.75;17.75
ZVE0A;2024-01-17;4.49;21.5;18.75
ZVE0A;2024-01-17;4.51;22;19
ZVE0A;2024-01-17;4.56;23.25;21
ZVE0A;2024-01-17;4.59;23;21.5
ZVE0A;2024-01-17;4.59;22.75;22.5
ZVE0A;2024-01-17;4.6;23.5;24
ZVE0A;2024-01-17;4.62;24.25;26.25
ZVE0A;2024-01-17;4.65;26;27.25
ZVE0A;2024-01-17;4.65;24;27.25
ZVE0A;2024-01-17;4.68;23.25;27.5
ZVE0A;2024-01-17;4.69;23.5;27.75
ZVE0A;2024-01-17;4.71;22.75;29
ZVE0A;2024-01-17;4.77;22.5;29.75
ZVE0A;2024-01-17;4.77;23.25;31
ZVE0A;2024-01-17;4.8;25.75;32.5
ZVE0A;2024-01-17;4.8;26.75;32.5
ZVE0A;2024-01-17;4.8;28.25;33
ZVE0A;2024-01-17;4.83;28.5;33.25
ZVE0A;2024-01-17;4.86;30.25;33.75
ZVE0A;2024-01-17;4.87;31.25;34.25
ZVE0A;2024-01-17;4.89;32.75;35.75
ZVE0A;2024-01-17;4.92;35.5;38.25
ZVE0A;2024-01-17;4.92;35.5;38.25
ZVE0A;2024-01-17;4.95;36.5;39
ZVE0A;2024-01-17;4.98;36.5;38.5
ZVE0A;2024-01-17;4.98;37.75;39
ZVE0A;2024-01-17;5.01;38.75;40
ZVE0A;2024-01-17;5.04;39;40.75
ZVE0A;2024-01-17;5.04;39;42.5
ZVE0A;2024-01-17;5.07;39;42.25
ZVE0A;2024-01-17;5.1;39.25;43.75
ZVE0A;2024-01-17;5.1;38.25;44.75
ZVE0A;2024-01-17;5.13;38.75;47.25
ZVE0A;2024-01-17;5.16;39.75;50
ZVE0A;2024-01-17;5.16;39.5;52
ZVE0A;2024-01-17;5.19;40.25;55.25
ZVE0A;2024-01-17;5.22;40.25;58
ZVE0A;2024-01-17;5.22;42.75;63
ZVE0A;2024-01-17;5.25;45.5;67.25
ZVE0A;2024-01-17;5.27;47.25;71
ZVE0A;2024-01-17;5.28;49.25;74.25
ZVE0A;2024-01-17;5.31;53.25;77
ZVE0A;2024-01-17;5.34;56.75;80.25
ZVE0A;2024-01-17;5.34;59.25;82
ZVE0A;2024-01-17;5.37;62.25;84.25
ZVE0A;2024-01-17;5.43;63.5;87.5
ZVE0A;2024-01-17;5.43;63.75;89
ZVE0A;2024-01-17;5.45;64.75;90.5
ZVE0A;2024-01-17;5.46;65;90.5
ZVE0A;2024-01-17;5.46;65.5;91.25
ZVE0A;2024-01-17;5.49;64;93
ZVE0A;2024-01-17;5.55;64;94.25
ZVE0A;2024-01-17;5.55;64.75;96.75
ZVE0A;2024-01-17;5.58;63.75;98
ZVE0A;2024-01-17;5.58;64;98.75
ZVE0A;2024-01-17;5.58;64;99.25
ZVE0A;2024-01-17;5.61;64.75;98.5
ZVE0A;2024-01-17;5.67;64;98.5
ZVE0A;2024-01-17;5.67;63.5;97.25
ZVE0A;2024-01-17;5.7;64;97.5
ZVE0A;2024-01-17;5.7;63.5;97.25
ZVE0A;2024-01-17;5.7;63.75;95.75
ZVE0A;2024-01-17;5.75;63.5;95.75
ZVE0A;2024-01-17;5.76;64.75;95.25
ZVE0A;2024-01-17;5.82;64;95.25
ZVE0A;2024-01-17;5.82;63.5;93.5
ZVE0A;2024-01-17;5.82;62.75;92.25
ZVE0A;2024-01-17;5.85;60.75;93
ZVE0A;2024-01-17;5.85;62.5;93.25
ZVE0A;2024-01-17;5.88;63.25;94.25
ZVE0A;2024-01-17;5.88;63.75;95.5
ZVE0A;2024-01-17;5.91;64.75;98
ZVE0A;2024-01-17;5.94;65.25;101.25
ZVE0A;2024-01-17;5.94;67.25;103.75
ZVE0A;2024-01-17;5.97;69.25;109.25
ZVE0A;2024-01-17;6;71.5;115.5
ZVE0A;2024-01-17;6;72;119.5
ZVE0A;2024-01-17;6.03;72.5;121.5
ZVE0A;2024-01-17;6.06;73.5;124
ZVE0A;2024-01-17;6.06;72.75;128
ZVE0A;2024-01-17;6.09;73.75;131.25
ZVE0A;2024-01-17;6.12;74.75;132.5
ZVE0A;2024-01-17;6.12;75.75;135.25
ZVE0A;2024-01-17;6.15;77;137.5
ZVE0A;2024-01-17;6.17;77.75;140.25
ZVE0A;2024-01-17;6.18;78.25;143.75
ZVE0A;2024-01-17;6.21;78.5;146
ZVE0A;2024-01-17;6.23;80.25;148.75
ZVE0A;2024-01-17;6.24;80.5;151.75
ZVE0A;2024-01-17;6.27;80.25;155
ZVE0A;2024-01-17;6.27;82.25;160.5
ZVE0A;2024-01-17;6.3;82;164
ZVE0A;2024-01-17;6.33;83;169.5
ZVE0A;2024-01-17;6.33;84;176.5
ZVE0A;2024-01-17;6.36;86.25;181.75
ZVE0A;2024-01-17;6.39;88.75;185.75
ZVE0A;2024-01-17;6.39;90;191
ZVE0A;2024-01-17;6.42;91.75;195.75
ZVE0A;2024-01-17;6.45;94;198.75
ZVE0A;2024-01-17;6.45;96.5;200.5
ZVE0A;2024-01-17;6.48;97.25;202.25
ZVE0A;2024-01-17;6.51;98.5;204.25
ZVE0A;2024-01-17;6.51;102;206
ZVE0A;2024-01-17;6.54;103.5;207
ZVE0A;2024-01-17;6.57;104.75;207.25
ZVE0A;2024-01-17;6.57;106.25;207.75
ZVE0A;2024-01-17;6.6;108.75;209.25
ZVE0A;2024-01-17;6.63;110;210.25
ZVE0A;2024-01-17;6.63;110.75;211.5
ZVE0A;2024-01-17;6.66;113.75;213.25
ZVE0A;2024-01-17;6.69;116.75;215.75
ZVE0A;2024-01-17;6.69;118.75;219.5
ZVE0A;2024-01-17;6.72;119.75;220.75
ZVE0A;2024-01-17;6.75;120.5;220.5
ZVE0A;2024-01-17;6.75;123.5;221.5
ZVE0A;2024-01-17;6.78;124.75;224.25
ZVE0A;2024-01-17;6.8;126.25;226
ZVE0A;2024-01-17;6.81;127.5;225.5
ZVE0A;2024-01-17;6.84;128;226.25
ZVE0A;2024-01-17;6.86;129.75;228.75
ZVE0A;2024-01-17;6.87;131;230.5
ZVE0A;2024-01-17;6.9;131.75;231
ZVE0A;2024-01-17;6.96;131.25;231.25
ZVE0A;2024-01-17;6.96;130.5;229
ZVE0A;2024-01-17;6.98;130.5;225.75
ZVE0A;2024-01-17;6.99;129.75;225.25
ZVE0A;2024-01-17;7.01;129;223.75
ZVE0A;2024-01-17;7.02;126.5;218.75
ZVE0A;2024-01-17;7.04;120;214.25
ZVE0A;2024-01-17;7.05;116.5;210.25
ZVE0A;2024-01-17;7.08;112.25;206.75
ZVE0A;2024-01-17;7.11;108.5;203
ZVE0A;2024-01-17;7.11;105.25;199.75
ZVE0A;2024-01-17;7.14;103.5;198.5
ZVE0A;2024-01-17;7.17;104.25;198.5
ZVE0A;2024-01-17;7.17;104.25;199.25
ZVE0A;2024-01-17;7.2;104.75;199.5
ZVE0A;2024-01-17;7.26;104.25;195.5
ZVE0A;2024-01-17;7.26;103;190.5
ZVE0A;2024-01-17;7.29;104.25;191.25
ZVE0A;2024-01-17;7.29;103.75;193
ZVE0A;2024-01-17;7.32;104.5;190.75
ZVE0A;2024-01-17;7.32;105.75;189
ZVE0A;2024-01-17;7.35;106.5;189.5
ZVE0A;2024-01-17;7.35;108.25;192
ZVE0A;2024-01-17;7.38;109.25;194.75
ZVE0A;2024-01-17;7.41;111.5;196
ZVE0A;2024-01-17;7.41;114.75;198
ZVE0A;2024-01-17;7.44;116.5;199.25
ZVE0A;2024-01-17;7.47;117.75;202.25
ZVE0A;2024-01-17;7.47;119.25;205
ZVE0A;2024-01-17;7.5;121.75;204.75
ZVE0A;2024-01-17;7.53;122;204.5
ZVE0A;2024-01-17;7.53;122.25;205.75
ZVE0A;2024-01-17;7.56;124.25;206.25
ZVE0A;2024-01-17;7.59;123.75;206.25
ZVE0A;2024-01-17;7.59;124.75;206.5
ZVE0A;2024-01-17;7.62;127;209.75
ZVE0A;2024-01-17;7.65;128.75;213.25
ZVE0A;2024-01-17;7.65;131;212.75
ZVE0A;2024-01-17;7.68;132.5;213.5
ZVE0A;2024-01-17;7.71;135;216.25
ZVE0A;2024-01-17;7.71;137.75;218.75
ZVE0A;2024-01-17;7.74;140.75;219.75
ZVE0A;2024-01-17;7.77;142.5;219.75
ZVE0A;2024-01-17;7.77;142.5;220.75
ZVE0A;2024-01-17;7.8;143.75;224.25
ZVE0A;2024-01-17;7.88;144.75;226.75
ZVE0A;2024-01-17;7.89;146;225.5
ZVE0A;2024-01-17;7.92;148.25;224.75
ZVE0A;2024-01-17;7.94;148.75;225.5
ZVE0A;2024-01-17;7.95;150.75;226
ZVE0A;2024-01-17;7.95;153.25;227
ZVE0A;2024-01-17;7.97;155;229
ZVE0A;2024-01-17;7.98;155.25;232
ZVE0A;2024-01-17;8.01;155.75;234.5
ZVE0A;2024-01-17;8.01;156.5;234.75
ZVE0A;2024-01-17;8.01;157.25;236.25
ZVE0A;2024-01-17;8.04;157;237.5
ZVE0A;2024-01-17;8.07;157.25;237.5
ZVE0A;2024-01-17;8.07;157.75;237.25
ZVE0A;2024-01-17;8.1;157.75;236.5
ZVE0A;2024-01-17;8.13;158.75;236.75
ZVE0A;2024-01-17;8.13;159;236.5
ZVE0A;2024-01-17;8.16;160.75;236.5
ZVE0A;2024-01-17;8.19;162.25;236.75
ZVE0A;2024-01-17;8.19;163;237.75
ZVE0A;2024-01-17;8.22;164;239.25
ZVE0A;2024-01-17;8.25;164.5;240.5
ZVE0A;2024-01-17;8.25;166;241.25
ZVE0A;2024-01-17;8.28;167;240.75
ZVE0A;2024-01-17;8.3;165.5;240
ZVE0A;2024-01-17;8.31;166;240
ZVE0A;2024-01-17;8.34;167.5;240.25
ZVE0A;2024-01-17;8.37;167.75;241.25
ZVE0A;2024-01-17;8.37;167.25;242
ZVE0A;2024-01-17;8.4;167.25;240.75
ZVE0A;2024-01-17;8.43;169.75;240.75
ZVE0A;2024-01-17;8.44;171.5;241.25
ZVE0A;2024-01-17;8.46;173;242.5
ZVE0A;2024-01-17;8.49;175.25;244.5
ZVE0A;2024-01-17;8.49;176.75;246.5
ZVE0A;2024-01-17;8.52;176.75;249
ZVE0A;2024-01-17;8.55;175.25;250.25
ZVE0A;2024-01-17;8.55;172;250.5
ZVE0A;2024-01-17;8.58;171;252.25
ZVE0A;2024-01-17;8.61;170.5;255
ZVE0A;2024-01-17;8.61;170.5;254.25
ZVE0A;2024-01-17;8.64;170.5;254.75
ZVE0A;2024-01-17;8.67;172.25;259
ZVE0A;2024-01-17;8.67;177.25;264.25
ZVE0A;2024-01-17;8.7;182.25;270.25
ZVE0A;2024-01-17;8.73;184.25;273.75
ZVE0A;2024-01-17;8.73;187.75;277
ZVE0A;2024-01-17;8.76;190.75;279
ZVE0A;2024-01-17;8.79;193.5;281.25
ZVE0A;2024-01-17;8.79;194.75;283
ZVE0A;2024-01-17;8.82;194.5;283.5
ZVE0A;2024-01-17;8.85;195.75;283.5
ZVE0A;2024-01-17;8.85;197.5;285.25
ZVE0A;2024-01-17;8.88;198.25;287.75
ZVE0A;2024-01-17;8.91;200;287
ZVE0A;2024-01-17;8.91;201.5;284.25
ZVE0A;2024-01-17;8.94;203.75;284
ZVE0A;2024-01-17;8.94;205.25;283.25
ZVE0A;2024-01-17;8.97;204.75;283.5
ZVE0A;2024-01-17;9;204.25;282.75
ZVE0A;2024-01-17;9;204;280.5
ZVE0A;2024-01-17;9.03;204.75;281
ZVE0A;2024-01-17;9.06;205;282.25
ZVE0A;2024-01-17;9.06;203.25;281.75
ZVE0A;2024-01-17;9.09;201.5;280
ZVE0A;2024-01-17;9.11;202;278.75
ZVE0A;2024-01-17;9.12;202.5;279
ZVE0A;2024-01-17;9.15;202.75;277.75
ZVE0A;2024-01-17;9.18;202;273.25
ZVE0A;2024-01-17;9.18;200;269
ZVE0A;2024-01-17;9.2;197.5;267.75
ZVE0A;2024-01-17;9.24;195.5;267.25
ZVE0A;2024-01-17;9.24;193.25;265.5
ZVE0A;2024-01-17;9.27;192;263.25
ZVE0A;2024-01-17;9.3;191.5;261.5
ZVE0A;2024-01-17;9.3;190;260.75
ZVE0A;2024-01-17;9.33;190;260.75
ZVE0A;2024-01-17;9.36;190.25;259.25
ZVE0A;2024-01-17;9.36;190.5;256.5
ZVE0A;2024-01-17;9.39;189;255.5
ZVE0A;2024-01-17;9.41;188.5;256.25
ZVE0A;2024-01-17;9.42;190;256.5
ZVE0A;2024-01-17;9.45;189.5;255.25
ZVE0A;2024-01-17;9.48;189.25;254.25
ZVE0A;2024-01-17;9.48;189.5;256.5
ZVE0A;2024-01-17;9.51;191.5;260
ZVE0A;2024-01-17;9.54;194;260.25
ZVE0A;2024-01-17;9.54;194.25;260.75
ZVE0A;2024-01-17;9.57;194.25;263.25
ZVE0A;2024-01-17;9.6;196;266.25
ZVE0A;2024-01-17;9.6;196.75;267.5
ZVE0A;2024-01-17;9.63;198.25;268.75
ZVE0A;2024-01-17;9.66;198.5;270
ZVE0A;2024-01-17;9.66;198.5;273
ZVE0A;2024-01-17;9.69;200.25;276
ZVE0A;2024-01-17;9.72;199;275.75
ZVE0A;2024-01-17;9.72;198.25;277.75
ZVE0A;2024-01-17;9.78;199;280.5
ZVE0A;2024-01-17;9.78;200.25;281.75
ZVE0A;2024-01-17;9.81;202.25;282.25
ZVE0A;2024-01-17;9.81;203;282.75
ZVE0A;2024-01-17;9.84;203.75;284
ZVE0A;2024-01-17;9.84;207;285
ZVE0A;2024-01-17;9.87;211.25;284
ZVE0A;2024-01-17;9.9;216.25;283.5
ZVE0A;2024-01-17;9.9;217.25;284
ZVE0A;2024-01-17;9.93;217.75;285.25
ZVE0A;2024-01-17;9.96;221;286.25
ZVE0A;2024-01-17;9.97;223.75;287.75
ZVE0A;2024-01-17;9.99;225.5;289
ZVE0A;2024-01-17;10.02;226.25;291.5
ZVE0A;2024-01-17;10.02;226.5;291.5
ZVE0A;2024-01-17;10.05;228.5;290
ZVE0A;2024-01-17;10.08;230.75;290
ZVE0A;2024-01-17;10.08;230.5;291.5
ZVE0A;2024-01-17;10.14;229.25;290
ZVE0A;2024-01-17;10.14;230.5;289
ZVE0A;2024-01-17;10.17;230.5;290.25
ZVE0A;2024-01-17;10.17;229.75;291
ZVE0A;2024-01-17;10.2;230;289.5
ZVE0A;2024-01-17;10.2;230.75;289
ZVE0A;2024-01-17;10.26;232.5;289.25
ZVE0A;2024-01-17;10.29;232.75;288.25
ZVE0A;2024-01-17;10.29;233.5;288.5
ZVE0A;2024-01-17;10.32;234.5;289.5
ZVE0A;2024-01-17;10.32;235.25;289
ZVE0A;2024-01-17;10.37;235.25;286.75
ZVE0A;2024-01-17;10.38;234.75;285.25
ZVE0A;2024-01-17;10.38;236;286.25
ZVE0A;2024-01-17;10.43;236.75;286.25
ZVE0A;2024-01-17;10.44;237.75;284.5
ZVE0A;2024-01-17;10.44;237.5;284.25
ZVE0A;2024-01-17;10.47;238;285.25
ZVE0A;2024-01-17;10.49;238.5;287.5
ZVE0A;2024-01-17;10.5;238.5;287.75
ZVE0A;2024-01-17;10.52;237.75;285.5
ZVE0A;2024-01-17;10.55;238.75;285
ZVE0A;2024-01-17;10.56;239.5;287.5
ZVE0A;2024-01-17;10.59;239.75;288.5
ZVE0A;2024-01-17;10.62;240.75;287.75
ZVE0A;2024-01-17;10.62;241.25;288.75
ZVE0A;2024-01-17;10.65;241.25;290.25
ZVE0A;2024-01-17;10.7;242;290.5
ZVE0A;2024-01-17;10.71;243.25;289.25
ZVE0A;2024-01-17;10.71;243.75;290.5
ZVE0A;2024-01-17;10.73;242.5;292.75
ZVE0A;2024-01-17;10.74;240.5;293
ZVE0A;2024-01-17;10.77;239.75;291.75
ZVE0A;2024-01-17;10.8;238.75;292.25
ZVE0A;2024-01-17;10.8;239;293.75
ZVE0A;2024-01-17;10.83;239.75;293
ZVE0A;2024-01-17;10.86;238.75;292.25
ZVE0A;2024-01-17;10.86;237;293
ZVE0A;2024-01-17;10.89;237.25;293
ZVE0A;2024-01-17;10.92;237.5;292.25
ZVE0A;2024-01-17;10.92;238.25;292.5
ZVE0A;2024-01-17;10.95;238.5;294.75
ZVE0A;2024-01-17;10.98;236;295.25
ZVE0A;2024-01-17;10.98;235.5;295
ZVE0A;2024-01-17;11.01;237.25;295.5
ZVE0A;2024-01-17;11.04;238.25;295.75
ZVE0A;2024-01-17;11.04;238;296
ZVE0A;2024-01-17;11.07;237.75;295.25
ZVE0A;2024-01-17;11.09;236.75;295.75
ZVE0A;2024-01-17;11.1;236.25;297.25
ZVE0A;2024-01-17;11.13;235.75;298.25
ZVE0A;2024-01-17;11.16;235;300.75
ZVE0A;2024-01-17;11.16;236.5;304
ZVE0A;2024-01-17;11.19;238.25;307.5
ZVE0A;2024-01-17;11.22;236.25;309.5
ZVE0A;2024-01-17;11.22;235.75;308.75
ZVE0A;2024-01-17;11.25;236.5;306.5
ZVE0A;2024-01-17;11.28;238.5;306.25
ZVE0A;2024-01-17;11.28;237.5;305.75
ZVE0A;2024-01-17;11.31;236;302.5
ZVE0A;2024-01-17;11.33;235;299
ZVE0A;2024-01-17;11.34;235.5;296.75
ZVE0A;2024-01-17;11.37;234.25;295
ZVE0A;2024-01-17;11.39;232;292.75
ZVE0A;2024-01-17;11.43;229.75;289.5
ZVE0A;2024-01-17;11.43;229;285.5
ZVE0A;2024-01-17;11.43;226.75;281.25
ZVE0A;2024-01-17;11.46;223.5;277
ZVE0A;2024-01-17;11.49;219.25;271.5
ZVE0A;2024-01-17;11.51;214.25;264.75
ZVE0A;2024-01-17;11.52;209.75;259.75
ZVE0A;2024-01-17;11.55;207.75;255
ZVE0A;2024-01-17;11.55;203.5;250
ZVE0A;2024-01-17;11.58;195.5;244.5
ZVE0A;2024-01-17;11.61;189;240
ZVE0A;2024-01-17;11.61;185.25;234.75
ZVE0A;2024-01-17;11.64;183;229.5
ZVE0A;2024-01-17;11.67;180;226.75
ZVE0A;2024-01-17;11.67;176.75;225
ZVE0A;2024-01-17;11.7;173.75;221.75
ZVE0A;2024-01-17;11.73;170.5;218.25
